City,Party,Leader,Sentiment Value
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.11111111
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.125
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,-0.10526316
liverpool,Liberal-Democrats,,-0.10526316
liverpool,Liberal-Democrats,,-0.10526316
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,-0.08695652
liverpool,Liberal-Democrats,,-0.22727273
liverpool,Liberal-Democrats,,0.071428575
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.08695652
liverpool,Liberal-Democrats,,0.074074075
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.11111111
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.125
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,-0.10526316
liverpool,Liberal-Democrats,,-0.10526316
liverpool,Liberal-Democrats,,-0.10526316
liverpool,Liberal-Democrats,,-0.10526316
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,-0.08695652
liverpool,Liberal-Democrats,,-0.3
liverpool,Liberal-Democrats,,-0.22727273
liverpool,Liberal-Democrats,,0.071428575
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.08695652
liverpool,Liberal-Democrats,,0.074074075
liverpool,Liberal-Democrats,,0.03846154
liverpool,Liberal-Democrats,,-0.07692308
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,0.0
liverpool,Liberal-Democrats,,-0.032258064
liverpool,Liberal-Democrats,,-0.07692308
liverpool,Liberal-Democrats,,0.0
liverpool,Conservative-Party,,-0.4
liverpool,Conservative-Party,,0.0
liverpool,Conservative-Party,,0.0
